Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,STOP,376.128,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,7078,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,376.428,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,7084,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,444.539,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,8366,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,555.419,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,10452,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,569.881,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,10724,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,START,569.964,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,10726,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,STOP,574.663,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,10814,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,574.763,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,10816,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,626.512,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,11790,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,START,626.596,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,11792,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,STOP,631.594,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,11886,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,631.711,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,11888,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,664.500,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12505,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,664.600,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12507,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,673.600,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12676,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,673.680,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12678,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,676.513,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12731,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,676.679,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12734,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,681.950,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12833,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,682.227,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,12838,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,695.800,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13096,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,696.023,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13098,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,696.700,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13111,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,696.773,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13112,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,702.100,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13213,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,702.354,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13217,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,703.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13229,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,703.087,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13231,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,722.298,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13593,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,722.581,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13598,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,726.130,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13665,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,726.496,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13672,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,733.644,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13806,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,733.977,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13812,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,743.200,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13986,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,743.307,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13988,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,743.700,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,13996,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,744.024,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14001,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,755.500,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14217,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,755.603,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14219,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,760.600,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14313,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,760.902,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14319,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,776.900,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14620,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,777.096,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14624,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,777.550,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14633,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,777.629,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14634,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,779.100,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14662,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,779.179,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14663,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,782.900,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14733,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,783.078,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,14736,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,914.600,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,17211,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,914.684,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,17213,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,915.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,17226,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,915.551,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,17229,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,943.142,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,17748,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,943.242,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,17750,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,1006.300,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,18937,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,1006.437,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,18940,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,1029.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,19372,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,1029.413,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,19372,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,1119.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,21066,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,START,1119.517,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,21068,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Events_Panel,,STOP,1138.500,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,21425,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,1138.611,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,21427,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,STOP,1559.339,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,29344,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,START,1559.589,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,29349,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Navigation_Area,,STOP,1635.900,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,30785,NA,
P3,2024-11-04 01:09:18.514,,2596.329,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,0.0,3532.072,60.000,,Mouse_on_Linechart_Area,,START,1635.964,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 10-22-05.mp4,30786,NA,
