Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,71.720,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1435,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,72.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1448,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,72.533,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1451,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,72.850,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1457,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,73.116,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1462,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,75.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1500,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,75.116,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1502,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,77.700,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1554,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,77.781,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1556,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,80.500,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1610,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,80.681,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,1614,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,142.300,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,2846,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,142.410,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,2848,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,144.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,2888,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,144.526,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,2891,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,150.300,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3006,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,150.474,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3010,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,168.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3360,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,168.068,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3362,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,173.300,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3466,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,173.433,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3469,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,186.800,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3736,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,186.896,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3738,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,199.500,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3990,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,199.625,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,3993,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,206.700,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,4136,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,206.872,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,4138,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,231.200,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,4624,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,231.514,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,4631,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,234.746,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,4695,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,234.880,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,4698,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,324.100,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,6483,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,324.267,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,6486,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,466.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,9329,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,START,466.520,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,9331,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,STOP,551.200,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,11025,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,551.309,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,11027,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,559.100,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,11183,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,START,559.173,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,11185,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,STOP,562.480,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,11251,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,562.555,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,11252,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,656.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13122,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,START,656.175,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13125,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,STOP,660.660,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13215,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,660.740,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13216,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,664.770,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13297,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,664.972,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13301,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,666.122,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13324,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,666.421,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13330,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,667.121,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13344,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,START,667.288,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13347,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Events_Panel,,STOP,675.560,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13513,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,675.735,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13517,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,676.950,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13540,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,676.951,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13540,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,677.034,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13542,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,690.030,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13802,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,690.463,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,13811,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,746.700,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,14936,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,746.811,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,14938,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,748.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,14962,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,START,748.128,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,14964,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Linechart_Area,,STOP,1002.477,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,20052,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,START,1003.027,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,20063,NA,
P4,2024-11-04 18:01:21.539,,1170.256,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,0.0,1172.714,60.000,,Mouse_on_Navigation_Area,,STOP,1170.256,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-29 13-10-19.mp4,23408,NA,
