Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Events_Panel,,STOP,2387.273,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,22159,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Linechart_Area,,START,2387.340,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,22159,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Linechart_Area,,STOP,2390.300,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,22187,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Events_Panel,,START,2390.539,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,22189,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Events_Panel,,STOP,2427.800,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,22536,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Linechart_Area,,START,2427.993,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,22537,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Linechart_Area,,STOP,2671.130,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,24793,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Events_Panel,,START,2671.363,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,24796,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Events_Panel,,STOP,2692.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,24987,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Linechart_Area,,START,2692.073,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,24988,NA,
P1,2024-11-01 17:24:38.883,,2317.170999999999978172127157,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,0.0,2740.549,60.000,,Mouse_on_Linechart_Area,,STOP,2738.424,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 10-02-39.mp4,25418,NA,
