Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,669.600,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,19395,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,669.872,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,19403,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,677.403,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,19621,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,681.235,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,19732,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,693.215,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,20079,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,693.431,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,20085,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,736.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,21330,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,736.501,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,21333,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,743.848,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,21545,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,744.015,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,21550,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,786.200,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,22772,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,786.301,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,22775,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,787.200,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,22801,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,787.267,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,22803,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,793.100,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,22972,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,793.165,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,22974,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,797.331,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,23094,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,797.614,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,23103,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,798.900,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,23140,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,798.997,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,23143,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,801.300,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,23209,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,801.463,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,23214,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,890.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25790,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,890.500,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25793,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,892.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25837,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,892.116,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25840,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,895.382,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25935,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,895.465,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25937,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,896.400,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25964,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,896.515,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,25967,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,918.657,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,26609,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,918.757,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,26612,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,930.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,26937,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,930.120,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,26941,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,1034.800,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,29973,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,1034.869,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,29975,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,1074.006,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,31108,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,1074.240,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,31115,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,1099.800,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,31855,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,1099.914,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,31859,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,1181.321,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,34217,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,START,1181.654,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,34226,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Navigation_Area,,STOP,1200.800,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,34781,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,1200.898,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,34784,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,1326.290,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,38416,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Events_Panel,,START,1326.423,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,38420,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Events_Panel,,STOP,1411.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,40870,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,1411.112,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,40873,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,1430.972,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,41448,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Events_Panel,,START,1431.072,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,41451,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Events_Panel,,STOP,1473.000,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,42665,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,START,1473.092,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,42668,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Linechart_Area,,STOP,1487.820,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,43094,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Events_Panel,,START,1487.954,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,43098,NA,
P2,2024-11-02 11:19:09.794,,1774.028999999999996362021193,Media file(s),player #1:C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,0.0,2740.399,60.000,,Mouse_on_Events_Panel,,STOP,1525.225,C:/Users/eleon/Videos/Captures/frontend - Google Chrome 2024-10-28 13-08-34.mp4,44178,NA,
